App ID	#f1818	#f1823	#f1831	#fMS	#fThomas
C09_app35	that account the less valuable. 	that account the less valuable. 	that account the less valuable. 	that account the less valuable. 	that account the less valuable. 
C09_app36				<lb n="c56-0031__main__15"/> 	
C09_app37	In M. Waldman I found 	In M. Waldman I found 	In M. Waldman I found 	In M. Waldman I found 	In M. Waldman I found 
C09_app38	<pb n="079" xml:id="F1818_v1_091"/>a 	<pb n="79" xml:id="F1823_v1_098"/>a 	a 	a 	<pb n="079" xml:id="F1818_v1_091"/>a 
C09_app39	true friend. 	true friend. 	true friend. 	true friend. 	true friend. 
C09_app40				<lb n="c56-0031__main__16"/> 	
C09_app41	His gentleness was never tinged by 	His gentleness was never tinged by 	His gentleness was never tinged by 	His gentleness was never tinged by 	His gentleness was never tinged by 
C09_app42	dogmatism; 	dogmatism; 	dogmatism; 	<del rend="strikethrough" sID="c56-0031__main__d2e6232"/>dg<del eID="c56-0031__main__d2e6232"/><lb n="c56-0031__main__17"/> dogmatism 	dogmatism; 
C09_app43	and his instructions were 	and his instructions were 	and his instructions were 	and his instructions were 	and his instructions were 
C09_app44				<lb n="c56-0031__main__18"/> 	
C09_app45	given with an air of frankness and 	given with an air of frankness and 	given with an air of frankness and 	given with an air of frankness and 	given with an air of frankness and 
C09_app46				<lb n="c56-0031__main__19"/> 	
C09_app47	good 	good 	good 	good 	good 
C09_app48	nature, 	nature, 	nature, 	nature 	nature, 
C09_app49	that banished every idea 	that banished every idea 	that banished every idea 	that banished every idea 	that banished every idea 
C09_app50				<lb n="c56-0031__main__20"/> 	
C09_app51	of 	of 	of 	of 	of 
C09_app52				<del rend="strikethrough" sID="c56-0031__main__d2e6247"/>pedantl<del eID="c56-0031__main__d2e6247"/> 	
C09_app53	pedantry. 	pedantry. 	pedantry. 	pedantry. 	pedantry. 
C09_app54	It 	It 	In a thousand ways 	It 	It 
C09_app55	was, perhaps, 	was, perhaps, 		was perhaps 	was, perhaps, 
C09_app56	the 	the 		the 	the 
C09_app57				<lb n="c56-0031__main__21"/> 	
C09_app58	amiable character of this man that 	amiable character of this man that 		amiable character of this man that 	amiable character of this man that 
C09_app59	inclined 	inclined 		<lb n="c56-0031__main__22"/> enclined 	inclined 
C09_app60	me more to 	me more to 		me more to 	me more to 
C09_app61				the study of 	
C09_app62	that 	that 		that 	that 
C09_app63				<lb n="c56-0031__main__23"/> 	
C09_app64	branch of 	branch of 		branch of 	branch of 
C09_app65	natural 	natural 		<del rend="strikethrough" sID="c56-0031__main__d2e6258"/>science<del eID="c56-0031__main__d2e6258"/><metamark function="insert">^</metamark>natural 	natural 
C09_app66	philosophy which 	philosophy which 		philosophy which 	philosophy which 
C09_app67	he 	he 	he 	he 	he 
C09_app68	professed, 	professed, 	smoothed 	professed 	professed, 
C09_app69	than an intrinsic 	than an intrinsic 		than an intrinsic 	than an intrinsic 
C09_app70				<lb n="c56-0031__main__24"/> 	
C09_app71	love 	love 		love 	love 
C09_app72	for 	for 	for 	for 	for 
C09_app73			me 		
C09_app74	the 	the 	the 	the 	the 
C09_app75	science itself. But this 	science itself. But this 	path 	science itself. But this 	science itself. But this 
C09_app76				<lb n="c56-0031__main__25"/><metamark function="displacement" xml:id="c56-0031.03">X</metamark><lb n="c56-0031__left_margin__1"/><lb n="c56-0031__left_margin__2"/><del rend="strikethrough" sID="c56-0031__left_margin__d2e6291"/>circumstance<del eID="c56-0031__left_margin__d2e6291"/><lb n="c56-0031__left_margin__3"/><mdel/><del rend="strikethrough" sID="c56-0031__left_margin__d2e6303"/>was had<del eID="c56-0031__left_margin__d2e6303"/><lb n="c56-0031__left_margin__4"/> 	
C09_app77	state 	state 		state 	state 
C09_app78	of 	of 	of 	of 	of 
C09_app79	mind had 	mind had 	knowledge, and made 	mind had 	mind had 
C09_app80				<lb n="c56-0031__left_margin__5"/> 	
C09_app81	place 	place 		place 	place 
C09_app82				<metamark function="displacement">X</metamark><del rend="strikethrough" sID="c56-0031__main__d2e6317"/>was<del eID="c56-0031__main__d2e6317"/> 	
C09_app83	only in 	only in 		only in 	only in 
C09_app84	the 	the 	the 	the 	the 
C09_app85	first steps towards 	first steps towards 	most abstruse enquiries clear and facile to my apprehension. My application was at first fluctuating and uncertain; 	first steps towards 	first steps towards 
C09_app86	knowledge: 	knowledge: 			knowledge: 
C09_app87	the 	the 		the 	the 
C09_app88				<lb n="c56-0031__main__26"/> knowledge; <mdel>as</mdel>the 	
C09_app89	more fully I entered 	more fully I entered 		more fully I entered 	more fully I entered 
C09_app90				<del rend="strikethrough" sID="c56-0031__main__d2e6332"/>more fully<del eID="c56-0031__main__d2e6332"/> 	
C09_app91	into 	into 		into 	into 
C09_app92	the science, 	the science, 		<lb n="c56-0031__main__27"/><del rend="strikethrough" sID="c56-0031__main__d2e6340"/>the<del eID="c56-0031__main__d2e6340"/><del rend="strikethrough" sID="c56-0031__main__d2e6343"/>philosophy<del eID="c56-0031__main__d2e6343"/>science 	the science, 
C09_app93	the more 	the more 		the more 	the more 
C09_app94	exclusively 	exclusively 			exclusively 
C09_app95	I 	I 		I 	I 
C09_app96				<del rend="strikethrough" sID="c56-0031__main__d2e6352"/>studied<del eID="c56-0031__main__d2e6352"/><mdel/> 	
C09_app97	pursued 	pursued 		pursued 	pursued 
C09_app98	it 	it 	it 	it 	it 
C09_app99			gained strength as I proceeded, 	<lb n="c56-0031__main__28"/> 	
C09_app100	for its own sake. That 	for its own sake. That 		for its own sake. That 	for its own sake. That 
C09_app101	application, 	application, 		application <lb n="c56-0031__main__29"/> 	application, 
C09_app102	which at first had been a matter 	which at first had been a matter 		which at first had been a matter 	which at first had been a matter 
C09_app103				<lb n="c56-0031__main__30"/> 	
C09_app104	of 	of 		of 	of 
C09_app105				<del rend="strikethrough" sID="c56-0031__main__d2e6371"/>ch<del eID="c56-0031__main__d2e6371"/> 	
C09_app106	duty 	duty 		duty 	duty 
C09_app107	and 	and 	and 	<metamark function="insert">^</metamark>& 	and 
C09_app108	resolution, now 	resolution, now 	soon 	resolution, now 	resolution, now 
C09_app109	became so ardent 	became so ardent 	became so ardent 	became so ardent 	became so ardent 
C09_app110				<lb n="c56-0031__main__31"/> 	
C09_app111	and 	and 	and 	and 	and 
C09_app112	eager, 	eager, 	eager, 	eager 	eager, 
C09_app113	that the stars often 	that the stars often 	that the stars often 	that the stars often 	that the stars often 
C09_app114	disappeared 	disappeared 	disappeared 	<lb n="c56-0031__main__32"/> dissapeared <metamark function="insert">^</metamark><lb n="c56-0031__left_margin__1"/> 	disappeared 
C09_app115	in the light of 	in the light of 	in the light of 	in the light of 	in the light of 
C09_app116				<lb n="c56-0031__left_margin__2"/> 	
C09_app117	morning 	morning 	morning 	morning 	morning 
C09_app118	whilst 	whilst 	whilst 	while 	whilst 
C09_app119	I was yet 	I was yet 	I was yet 	I was yet 	I was yet 
C09_app120	engaged 	engaged 	engaged 	<del rend="strikethrough" sID="c56-0031__main__d2e6412"/>labouring<del eID="c56-0031__main__d2e6412"/>engaged<lb n="c56-0031__main__33"/> 	engaged 
C09_app121	in my 	in my 	in my 	in my 	in my 
C09_app122	laboratory.<p eID="novel1_letter4_chapter3_div4_div3_p1"/><p sID="novel1_letter4_chapter3_div4_div3_p2"/>As 	laboratory.<p eID="novel1_letter4_chapter3_div4_div3_p1"/><p sID="novel1_letter4_chapter3_div4_div3_p2"/>As 	laboratory.<p eID="novel1_letter4_chapter4_div4_div4_p1"/><p sID="novel1_letter4_chapter4_div4_div4_p2"/>As 	labrotary.<milestone unit="tei:p"/><lb n="c56-0032__main__1"/> As 	laboratory.<p eID="novel1_letter4_chapter3_div4_div3_p1"/><p sID="novel1_letter4_chapter3_div4_div3_p2"/>As 
C09_app123	I applied so closely, it may be 	I applied so closely, it may be 	I applied so closely, it may be 	I applied so closely, it may be 	I applied so closely, it may be 
C09_app124				<lb n="c56-0032__main__2"/> 	
C09_app125	easily conceived that 	easily conceived that 	easily conceived that 	easily conceived that 	easily conceived that 
C09_app126	I improved 	I improved 	my progress was rapid. 	I improved 	I improved 
C09_app127	ra<pb n="080" xml:id="F1818_v1_092"/>pidly. 	ra<pb n="80" xml:id="F1823_v1_099"/>pidly. 		rapid<lb n="c56-0032__main__3"/>ly. <del rend="strikethrough" sID="c56-0032__main__d2e6443"/>It<del eID="c56-0032__main__d2e6443"/> 	ra<pb n="080" xml:id="F1818_v1_092"/>pidly. 
C09_app128	My ardour was indeed the astonishment of the 	My ardour was indeed the astonishment of the 	My ardour was indeed the astonishment of the 	My ardour was indeed the astonish<lb n="c56-0032__main__4"/>ment of the 	My ardour was indeed the astonishment of the 
C09_app129	students; 	students; 	students, 	students, 	students; 
C09_app130	and my 	and my 	and my 	and my 	and my 
C09_app131	proficiency, 	proficiency, 	proficiency 	proficiency 	proficiency, 
C09_app132				<lb n="c56-0032__main__5"/> 	
C09_app133	that of 	that of 	that of 	that of 	that of 
C09_app134	the 	the 	the<pb n="37" xml:id="F1831_v_053"/> 	the 	the 
C09_app135	masters. 	masters. 	masters. 	master. <del rend="strikethrough" sID="c56-0032__main__d2e6455"/>and<del eID="c56-0032__main__d2e6455"/> 	masters. 
C09_app136	Professor Krempe 	Professor Krempe 	Professor Krempe 	Professor Krempe 	Professor Krempe 
C09_app137				<lb n="c56-0032__main__6"/> 	
C09_app138	often asked 	often asked 	often asked 	often asked 	often asked 
C09_app139	me, 	me, 	me, 	me 	me, 
C09_app140	with a sly 	with a sly 	with a sly 	with a sly 	with a sly 
C09_app141	smile, 	smile, 	smile, 	smile <lb n="c56-0032__main__7"/> 	smile, 
C09_app142	how Cornelius Agrippa went 	how Cornelius Agrippa went 	how Cornelius Agrippa went 	how Cornelius Agrippa went 	how Cornelius Agrippa went 
C09_app143	on? whilst 	on? whilst 	on? whilst 	on;<metamark function="insert">^</metamark><lb n="c56-0032__left_margin__1"/> while 	on? whilst 
C09_app144	M. 	M. 	M. 	M. 	M. 
C09_app145	Waldman 	Waldman 	Waldman 	Waldham <lb n="c56-0032__left_margin__2"/> 	Waldman 
C09_app146	expressed the most 	expressed the most 	expressed the most 	expressed the most 	expressed the most 
C09_app147				<lb n="c56-0032__left_margin__3"/> 	
C09_app148	heartfelt exultation 	heartfelt exultation 	heartfelt exultation 	heartfelt exultation 	heartfelt exultation 
C09_app149				<lb n="c56-0032__left_margin__4"/> 	
C09_app150	in my progress. Two 	in my progress. Two 	in my progress. Two 	in my progress. Two 	in my progress. Two 
C09_app151				<lb n="c56-0032__main__8"/> 	
C09_app152	years passed in this 	years passed in this 	years passed in this 	years passed in this 	years passed in this 
C09_app153	manner, 	manner, 	manner, 	manner 	manner, 
C09_app154	during 	during 	during 	during 	during 
C09_app155				<lb n="c56-0032__main__9"/> 	
C09_app156	which I paid no visit to Geneva, but 	which I paid no visit to Geneva, but 	which I paid no visit to Geneva, but 	which I paid no visit to Geneva, but 	which I paid no visit to Geneva, but 
C09_app157				<lb n="c56-0032__main__10"/><del rend="strikethrough" sID="c56-0032__main__d2e6499"/>ws<del eID="c56-0032__main__d2e6499"/> 	
C09_app158	was 	was 	was 	was 	was 
C09_app159	engaged, 	engaged, 	engaged, 	engaged 	engaged, 
C09_app160	heart and 	heart and 	heart and 	heart and 	heart and 
C09_app161	soul, 	soul, 	soul, 	soul 	soul, 
C09_app162	in the 	in the 	in the 	in the 	in the 
C09_app163				<lb n="c56-0032__main__11"/> 	
C09_app164	pursuit of some 	pursuit of some 	pursuit of some 	pursuit of some 	pursuit of some 
C09_app165	discoveries, 	discoveries, 	discoveries, 	discoveries 	discoveries, 
C09_app166	which I 	which I 	which I 	which I 	which I 
C09_app167				<lb n="c56-0032__main__12"/> 	
C09_app168	hoped to make. 	hoped to make. 	hoped to make. 	hoped to make. 	hoped to make. 
C09_app169				<del rend="strikethrough" sID="c56-0032__main__d2e6506"/>No one<del eID="c56-0032__main__d2e6506"/> 	
C09_app170	None but those 	None but those 	None but those 	None but those 	None but those 
C09_app171				<lb n="c56-0032__main__13"/> 	
C09_app172	who have experienced 	who have experienced 	who have experienced 	who have experienced 	who have experienced 
C09_app173	them 	them 	them 	it 	them 
C09_app174	can conceive 	can conceive 	can conceive 	can conceive 	can conceive 
C09_app175				<lb n="c56-0032__main__14"/> 	
C09_app176	of the enticements of 	of the enticements of 	of the enticements of 	of the enticements of 	of the enticements of 
C09_app177	science. 	science. 	science. 	science–<del rend="strikethrough" sID="c56-0032__main__d2e6514"/>especially<del eID="c56-0032__main__d2e6514"/> 	science. 
C09_app178	In 	In 	In 	In 	In 
C09_app179				<lb n="c56-0032__main__15"/> 	
C09_app180	other studies you go as far as others have 	other studies you go as far as others have 	other studies you go as far as others have 	other studies you go as far as others have 	other studies you go as far as others have 
C09_app181	gone 	gone 	gone 	<lb n="c56-0032__main__16"/><mdel>d</mdel>gone 	gone 
C09_app182	before 	before 	before 	before 	before 
C09_app183	you, 	you, 	you, 	you 	you, 
C09_app184	and there is nothing 	and there is nothing 	and there is nothing 	and there is nothing 	and there is nothing 
C09_app185				<lb n="c56-0032__main__17"/> 	
C09_app186	more to 	more to 	more to 	more to 	more to 
C09_app187	know; 	know; 	know; 	<del rend="strikethrough" sID="c56-0032__main__d2e6535"/>learn<del eID="c56-0032__main__d2e6535"/><mdel>,</mdel>know, learn, 	know; 
C09_app188	but in a scientific 	but in a scientific 	but in a scientific 	but in a scientific 	but in a scientific 
C09_app189				<lb n="c56-0032__main__18"/> 	
C09_app190	pursuit 	pursuit 	pursuit 	pursuit 	pursuit 
C09_app191				<del rend="strikethrough" sID="c56-0032__main__d2e6547"/>their<del eID="c56-0032__main__d2e6547"/> 	
C09_app192	there is continual 	there is continual 	there is continual 	there is continual 	there is continual 
C09_app193				<lb n="c56-0032__main__19"/> 	
C09_app194	food for discovery and wonder. A mind 	food for discovery and wonder. A mind 	food for discovery and wonder. A mind 	food for discovery and wonder. A mind 	food for discovery and wonder. A mind 
C09_app195				<lb n="c56-0032__main__20"/> 	
C09_app196	of 	of 	of 	of 	of 
C09_app197				<del rend="strikethrough" sID="c56-0032__main__d2e6554"/>even<del eID="c56-0032__main__d2e6554"/> 	
C09_app198	moderate 	moderate 	moderate 	moderate 	moderate 
C09_app199	capacity, which 	capacity, which 	capacity, which 	capacity who 	capacity, which 
C09_app200	closely pursues 	closely pursues 	closely pursues 	closely pursues 	closely pursues 
C09_app201				<lb n="c56-0032__main__21"/> 	
C09_app202	one 	one 	one 	one 	one 
C09_app203	study, 	study, 	study, 	study 	study, 
C09_app204	must infallibly arrive at 	must infallibly arrive at 	must infallibly arrive at 	must infallibly arrive at 	must infallibly arrive at 
C09_app205				<lb n="c56-0032__main__22"/> 	
C09_app206	great proficiency in 	great proficiency in 	great proficiency in 	great proficiency in 	great proficiency in 
C09_app207	that study; and I, 	that study; and I, 	that study; and I, 	th<mdel>e</mdel>at study—And I <lb n="c56-0032__main__23"/> 	that study; and I, 
C09_app208	who 	who 	who 	who 	who 
C09_app209	con<pb n="081" xml:id="F1818_v1_093"/>tinually 	con<pb n="81" xml:id="F1823_v1_100"/>tinually 		<del rend="strikethrough" sID="c56-0032__main__d2e6573"/>was<del eID="c56-0032__main__d2e6573"/> 	con<pb n="081" xml:id="F1818_v1_093"/>tinually 
C09_app210			continually 	continually 	
C09_app211	sought 	sought 	sought 	<del rend="strikethrough" sID="c56-0032__main__d2e6578"/>applied to<del eID="c56-0032__main__d2e6578"/>sought 	sought 
C09_app212	the attainment of one 	the attainment of one 	the attainment of one 	the attainment of one 	the attainment of one 
C09_app213	object of pursuit, 	object of pursuit, 	object of pursuit, 	<lb n="c56-0032__main__24"/><del rend="strikethrough" sID="c56-0032__main__d2e6590"/>thing<del eID="c56-0032__main__d2e6590"/>object <lb n="c56-0032__left_margin__1"/>pursuit 	object of pursuit, 
C09_app214	and was 	and was 	and was 	and was 	and was 
C09_app215	solely wrapt 	solely wrapt 	solely wrapt 	wra<mdel/>pt 	solely wrapt 
C09_app216	up 	up 	up 	up 	up 
C09_app217				<del rend="strikethrough" sID="c56-0032__main__d2e6621"/>as I was<del eID="c56-0032__main__d2e6621"/> 	
C09_app218	in 	in 	in 	in 	in 
C09_app219	this, 	this, 	this, 	this sole<lb n="c56-0032__main__25"/><del rend="strikethrough" sID="c56-0032__main__d2e6630"/>I<del eID="c56-0032__main__d2e6630"/> 	this, 
C09_app220	improved so 	improved so 	improved so 	improved so 	improved so 
C09_app221	rapidly, that, 	rapidly, that, 	rapidly, that, 	rapidly that 	rapidly, that, 
C09_app222	at the end 	at the end 	at the end 	at the end 	at the end 
C09_app223				<lb n="c56-0032__main__26"/> 	
C09_app224	of 	of 	of 	of 	of 
C09_app225				the 	
C09_app226	two 	two 	two 	two 	two 
C09_app227	years, 	years, 	years, 	years 	years, 
C09_app228	I made 	I made 	I made 	I made 	I made 
C09_app229	some 	some 	some 	<del next="#c-56.0032.07" rend="strikethrough" sID="c56-0032__main__d2e6635"/>one or two<del eID="c56-0032__main__d2e6635"/>some<lb n="c56-0032__main__27"/><del rend="strikethrough" sID="c56-0032__main__d2e6644" xml:id="c56-0032.07"/>trifling<del eID="c56-0032__main__d2e6644"/> 	some 
C09_app230	discoveries in the improvement 	discoveries in the improvement 	discoveries in the improvement 	discoveries in the improvement 	discoveries in the improvement 
C09_app231				<lb n="c56-0032__main__28"/> 	
C09_app232	of some chemical 	of some chemical 	of some chemical 	of some chemical 	of some chemical 
C09_app233	instruments, 	instruments, 	instruments, 	<del rend="strikethrough" sID="c56-0032__main__d2e6653"/>machines<del eID="c56-0032__main__d2e6653"/>instruments 	instruments, 
C09_app234	which procured me great esteem and admiration 	which procured me great esteem and admiration 	which procured me great esteem and admiration 	which pro<lb n="c56-0032__main__29"/>cured me great esteem and admiration 	which procured me great esteem and admiration 
C09_app235				<lb n="c56-0032__main__30"/> 	
C09_app236	at the university. When I 	at the university. When I 	at the university. When I 	at the university. When I 	at the university. When I 
C09_app237	had 	had 	had 		had 
C09_app238	arrived at 	arrived at 	arrived at 	arrived at 	arrived at 
C09_app239				<lb n="c56-0032__main__31"/> 	
C09_app240	this point, 	this point, 	this point, 	this <metamark function="insert">^</metamark>point, 	this point, 
C09_app241				<lb n="c56-0032__left_margin__1"/> 	
C09_app242	and 	and 	and 	and 	and 
C09_app243	had become as well acquainted with 	had become as well acquainted with 	had become as well acquainted with 	ha<mdel>v</mdel>d<mdel>ng</mdel> learned <lb n="c56-0032__left_margin__2"/> all 	had become as well acquainted with 
C09_app244	the 	the 	the 	the 	the 
C09_app245	theory and practice of natural philosophy as depended on the lessons of any of the professors at Ingolstadt, my residence there 	theory and practice of natural philosophy as depended on the lessons of any of the professors at Ingolstadt, my residence there 	theory and practice of natural philosophy as depended on the lessons of any of the professors at Ingolstadt, my residence there 	professors <lb n="c56-0032__left_margin__3"/> at Ingolstadt were <lb n="c56-0032__left_margin__4"/> qualified to teach<del rend="strikethrough" sID="c56-0032__main__d2e6704"/>that<del eID="c56-0032__main__d2e6704"/> m<mdel/>y residence <del rend="strikethrough" sID="c56-0032__main__d2e6718"/>at In<del eID="c56-0032__main__d2e6718"/><lb n="c56-0033__main__1"/><del rend="strikethrough" sID="c56-0033__main__d2e6733"/>golstadt was<del eID="c56-0033__main__d2e6733"/><lb n="c56-0033__left_margin__1"/>there 	theory and practice of natural philosophy as depended on the lessons of any of the professors at Ingolstadt, my residence there 
C09_app246	being no longer conducive to 	being no longer conducive to 	being no longer conducive to 	being no longer conducive to 	being no longer conducive to 
C09_app247				<lb n="c56-0033__main__2"/> 	
C09_app248	my 	my 	my 	my 	my 
C09_app249	improvements, 	improvements, 	improvements, 	improvement, 	improvements, 
C09_app250	I thought of returning 	I thought of returning 	I thought of returning 	I thought of returning 	I thought of returning 
C09_app251				<lb n="c56-0033__main__3"/> 	
C09_app252	to my friends and 	to my friends and 	to my friends and 	to my friends and 	to my friends and 
C09_app253				to 	
C09_app254	my native town, 	my native town, 	my native town, 	my native town, 	my native town, 
C09_app255				<lb n="c56-0033__main__4"/> 	
C09_app256	when an incident happened that 	when an incident happened that 	when an incident happened that 	when an incident happened that 	when an incident happened that 
C09_app257				<lb n="c56-0033__main__5"/> 	
C09_app258	protracted my 	protracted my 	protracted my 	protracted my 	protracted my 
C09_app259	stay.<p eID="novel1_letter4_chapter3_div4_div3_p2"/><p sID="novel1_letter4_chapter3_div4_div3_p3"/>One 	stay.<p eID="novel1_letter4_chapter3_div4_div3_p2"/><p sID="novel1_letter4_chapter3_div4_div3_p3"/>One 	stay.<p eID="novel1_letter4_chapter4_div4_div4_p2"/><p sID="novel1_letter4_chapter4_div4_div4_p3"/>One 	stay.<milestone unit="tei:p"/><lb n="c56-0033__main__6"/> One 	stay.<p eID="novel1_letter4_chapter3_div4_div3_p2"/><p sID="novel1_letter4_chapter3_div4_div3_p3"/>One 
C09_app260	of 	of 	of 	of 	of 
C09_app261	the 	the 	the 	those phænonoma 	the 
C09_app262	phænomena 	phenomena 	phenomena 		phænomena 
C09_app263	which 	which 	which 	which 	which 
C09_app264				<lb n="c56-0033__main__7"/> 	
C09_app265	had 	had 	had 	had 	had 
C09_app266				<del rend="strikethrough" sID="c56-0033__main__d2e6766"/>mo<mdel>re</mdel>st<del eID="c56-0033__main__d2e6766"/> 	
C09_app267	peculiarly attracted my attention was the structure of the human 	peculiarly attracted my attention was the structure of the human 	peculiarly attracted my attention was the structure of the human 	peculiarly attracted my atten<lb n="c56-0033__main__8"/>tion was the structure of the human 	peculiarly attracted my attention was the structure of the human 
C09_app268	frame, and, indeed, 	frame, and, indeed, 	frame, and, indeed, 	<lb n="c56-0033__main__9"/> frame; and indeed that of 	frame, and, indeed, 
C09_app269	any animal 	any animal 	any animal 	any animal 	any animal 
C09_app270				<lb n="c56-0033__main__10"/> 	
C09_app271	endued with life. 	endued with life. 	endued with life. 	endued with life. 	endued with life. 
C09_app272	Whence, 	Whence, 	Whence, 	Whence 	Whence, 
C09_app273	I often asked 	I often asked 	I often asked 	I often asked 	I often asked 
C09_app274	myself, 	myself, 	myself, 	<lb n="c56-0033__main__11"/> myself 	myself, 
C09_app275	did 	did 	did 	did 	did 
C09_app276	the 	the 	the 	this 	the 
C09_app277	<pb n="082" xml:id="F1818_v1_094"/>principle 	<pb n="82" xml:id="F1823_v1_101"/>principle 	principle 	principle 	<pb n="082" xml:id="F1818_v1_094"/>principle 
C09_app278	of life 	of life 	of life 	of life 	of life 
C09_app279	proceed? 	proceed? 	proceed? 	proceed. <lb n="c56-0033__main__12"/> 	proceed? 
C09_app280	It was a bold question, and one 	It was a bold question, and one 	It was a bold question, and one 	It was a bold question, and one 	It was a bold question, and one 
